PredictionString,image_id
0 0.3723727 97.691444 715.5346 335.97787 827.4809 0 0.18054561 22.575989 702.85754 348.7471 870.84143 0 0.09169908 67.26485 670.38477 408.49414 832.2473 0 0.069643185 658.71655 40.789337 1024.0 557.9238 1 0.05388163 45.202637 711.772 341.66064 830.9298 3 0.14685151 42.919662 593.1256 486.13885 727.97876 3 0.07953348 197.91441 323.6932 644.78784 480.73758 4 0.96446025 198.353 323.7324 645.50916 480.11594 4 0.36035237 27.463089 592.87665 492.42798 729.67487 5 0.4445583 90.56952 595.7032 476.72076 722.6943 5 0.111346975 187.04991 324.39636 646.64655 479.0506 7 0.09968636 90.56952 595.7032 476.72076 722.6943 7 0.07437247 14.6712265 810.12085 176.53604 909.49304 7 0.06276956 77.411285 715.3514 337.07697 829.639 7 0.059482664 1.0700378 805.9018 221.24243 1022.2985 ,test/0010.jpg
0 0.8669815 468.71835 125.91808 760.8218 314.7851 0 0.15960006 546.9693 689.4427 867.83075 855.4682 0 0.067074805 0.0 327.77652 986.2724 1017.88696 0 0.053433847 521.5061 691.71436 931.4044 1007.667 3 0.17210802 717.5277 326.40115 917.7771 478.01273 3 0.1252041 610.8605 288.4904 770.44104 464.71475 3 0.059331413 523.1079 325.69827 1021.6378 871.5167 4 0.10569496 89.40114 637.5852 577.9306 828.1511 5 0.9930554 809.06006 259.79175 1000.01697 407.01953 5 0.9692396 675.3334 416.59326 883.0228 564.03796 5 0.9413025 721.24347 326.5146 917.7735 476.1848 5 0.85561615 0.0 346.905 1018.90784 1024.0 5 0.5303142 560.25977 406.22302 1024.0 731.6925 5 0.33601946 19.074707 183.2688 539.3061 769.3189 5 0.3337048 506.40018 295.5548 1019.8124 912.495 5 0.2605069 117.35733 502.91046 639.1 743.12994 5 0.2534435 0.0 487.3655 111.90671 775.354 5 0.24077061 545.81006 696.595 868.6594 855.02527 5 0.18622276 462.09976 118.309746 773.9182 360.90546 5 0.18182327 91.501114 638.218 572.31506 825.00195 5 0.12251967 286.19806 636.0558 994.9162 1022.89465 5 0.11646692 48.738617 466.88226 145.39508 727.1258 5 0.10761569 8.593048 479.12134 714.4496 868.06604 5 0.10119705 3.92762 422.17914 186.34619 762.39325 5 0.083718896 66.157776 580.9905 795.67487 1022.7152 5 0.081484914 608.5778 165.21448 772.9926 469.55774 5 0.07071507 533.5812 683.5407 881.58716 979.9456 5 0.069185875 600.6168 289.56168 696.3827 329.0508 5 0.059863493 612.75885 307.24576 764.8121 460.9932 6 0.8474739 18.07193 161.76395 539.0327 579.5322 6 0.34175256 452.66455 380.39117 520.53534 451.35327 6 0.08653623 246.46762 331.66904 363.90067 402.63077 6 0.08243627 427.31973 358.01303 522.31964 511.30325 6 0.07135387 112.994644 326.28845 481.54468 659.8298 6 0.0524385 407.63623 437.78714 520.0891 522.113 7 0.3124864 458.6983 116.96719 775.68365 392.8135 7 0.23196758 551.01855 694.44336 867.9667 855.1333 7 0.101177536 0.5695152 541.87115 80.65263 768.5429 7 0.086399846 90.43741 528.90686 996.8734 1010.349 7 0.08608716 513.33215 308.23022 1024.0 900.04626 ,test/0011.jpg
0 0.55939573 287.10114 410.99796 553.5483 793.1698 1 0.08151437 287.72415 410.64343 552.69324 792.7201 7 0.7374698 286.57834 410.97156 554.79395 792.8191 ,test/0012.jpg
1 0.99035114 250.26303 299.36902 857.6504 655.61444 1 0.93643266 193.6776 378.958 485.75616 491.9549 1 0.9166395 211.6744 391.3067 525.92926 802.3847 1 0.24999864 212.58131 488.42395 552.39276 636.6448 1 0.19400622 210.58264 479.844 489.2118 507.4323 1 0.1526091 467.46527 485.0307 559.4101 627.7675 1 0.15236948 253.21959 353.2311 288.96466 417.14523 1 0.14481677 211.67058 370.25772 498.85846 607.2322 1 0.11820626 235.20407 347.8872 288.46097 400.10773 1 0.076520674 303.73193 331.60178 544.74384 673.83936 1 0.06077915 278.8251 374.79572 370.2377 430.5761 1 0.05863576 383.19073 496.43304 478.10626 610.9875 ,test/0013.jpg
0 0.08899198 3.6725578 885.34436 33.899517 912.1073 0 0.06836961 6.980793 270.76047 127.522064 336.40622 0 0.06698917 223.18474 224.49675 253.88954 271.20923 0 0.050233252 554.8437 466.20413 686.06366 608.97253 1 0.14514351 223.18474 224.49675 253.88954 271.20923 1 0.10828429 3.894946 884.3576 33.32255 912.3184 2 0.10660317 223.18474 224.49675 253.88954 271.20923 5 0.071052775 554.8437 466.20413 686.06366 608.97253 7 0.9998234 11.244476 235.16965 823.32983 884.8733 7 0.99892163 13.668442 126.619644 437.13208 362.41846 7 0.48753998 317.81433 212.11243 438.73462 317.65027 7 0.45616326 6.3640594 550.904 361.72168 838.98444 7 0.35265797 25.163467 245.32965 440.94525 728.0395 7 0.19741851 162.3474 152.11224 250.54655 286.19794 7 0.16031505 194.7832 129.23828 423.31427 292.1709 7 0.13196799 6.980793 270.76047 127.522064 336.40622 7 0.10821658 98.472885 146.63342 286.01807 317.4739 7 0.07571993 210.79709 143.6427 284.86917 282.7651 7 0.050969865 221.51093 224.49913 259.46414 271.19254 ,test/0014.jpg
5 0.09690402 298.28522 551.92755 352.05652 652.1639 7 0.99996436 288.25894 223.26282 781.57556 816.06116 ,test/0015.jpg
0 0.105072916 977.9704 274.05246 1022.64874 399.74283 0 0.061706178 7.9269867 44.449036 360.604 250.90393 2 0.9970477 302.50162 380.8415 703.077 755.67487 ,test/0016.jpg
0 0.36526272 88.96564 50.800293 930.41254 947.2298 0 0.11175386 470.9301 50.30333 592.13043 124.08914 5 0.16024001 90.73245 54.724792 930.2947 944.70715 7 0.13326675 97.357605 59.986786 929.95844 900.672 9 0.57350004 87.36328 52.590607 928.55914 946.49304 ,test/0017.jpg
0 0.98887795 608.2723 357.06628 759.83514 494.9148 0 0.71672094 450.27362 406.1104 711.4891 628.83234 0 0.24082844 150.78479 145.99652 972.7821 824.3136 0 0.07708033 727.6233 484.872 949.8987 794.24115 0 0.06603833 489.20102 675.3256 605.93713 783.3139 0 0.06443505 180.7362 414.91837 315.45303 513.04333 0 0.057180382 294.0667 472.07196 588.51385 767.9865 0 0.057003167 225.89883 170.6423 603.2113 377.99216 0 0.05432287 755.5464 535.8512 938.4364 701.2418 1 0.21588214 449.5904 417.20966 716.48627 611.5212 1 0.05565299 150.45715 145.35504 974.1323 826.3789 6 0.9446508 150.2732 143.89923 976.011 825.59625 7 0.112238675 446.24622 409.18817 717.02795 614.893 ,test/0018.jpg
0 0.45208043 863.80316 105.41705 983.8116 222.55356 0 0.25143045 871.5526 111.31293 946.8812 199.76721 0 0.24904417 590.04553 709.70056 670.6002 749.47766 0 0.18344085 204.89566 427.46448 297.7831 530.2335 0 0.10421033 552.7914 310.82272 721.5038 470.04453 0 0.09827484 149.92767 976.9968 339.5646 1020.4739 0 0.08728602 827.8345 576.10205 920.9697 624.01843 0 0.081957616 1.3804207 739.2792 83.72879 950.31494 0 0.06044068 252.3962 770.9008 306.79926 856.45575 1 0.9969279 345.65448 408.44925 536.5596 674.60046 1 0.9912845 484.98376 282.09824 768.5155 646.88196 1 0.9903109 207.53397 511.0909 329.90714 741.7061 1 0.98853964 744.5217 100.684006 983.44336 507.1245 1 0.95841545 740.9807 383.28384 953.161 623.5867 1 0.95743185 681.98914 570.50995 952.58057 807.6093 1 0.9489486 363.99695 606.4301 561.9166 813.98724 1 0.9245853 543.64465 702.72534 699.57434 772.4032 1 0.9115883 0.0 595.55493 130.80594 750.5227 1 0.90228707 103.43247 645.53876 355.12674 898.00433 1 0.88203806 547.6496 578.231 749.62823 659.8232 1 0.8600546 672.14465 759.1102 909.4812 930.71106 1 0.8290481 517.9087 714.9368 693.6061 872.61017 1 0.8081667 693.9145 781.325 879.309 838.39996 1 0.79676336 358.7152 766.92706 532.1863 1010.44806 1 0.7857028 0.0 409.3576 215.15024 627.37213 1 0.7843703 748.6782 406.39642 940.06836 515.7744 1 0.73830974 204.74557 427.31888 297.7758 530.1628 1 0.63049847 920.35095 242.55908 1024.0 841.9685 1 0.61108166 549.0661 729.15625 701.44916 786.34094 1 0.59944546 128.83997 650.6694 180.08063 724.20197 1 0.49456537 690.3007 577.9687 938.3298 675.685 1 0.41861874 540.0046 551.19495 746.03107 715.9335 1 0.401209 5.660305 587.41156 91.62683 658.5218 1 0.37584206 113.28606 625.9651 189.98164 778.05115 1 0.3727195 122.13003 717.08234 263.12552 786.81976 1 0.36440936 16.691574 620.37616 104.40197 666.16046 1 0.36393842 549.6171 641.9806 713.12604 676.07336 1 0.35348085 725.6818 276.80624 954.33356 809.28186 1 0.35235444 0.0 549.5725 205.48882 751.3345 1 0.3484151 68.251625 582.9149 91.14211 623.45935 1 0.3444016 548.42883 321.8454 721.8334 464.8036 1 0.33392727 757.2945 572.5184 921.7176 639.52545 1 0.2985489 119.64825 656.8864 274.22034 798.0008 1 0.29479262 588.46704 708.98047 674.10596 750.5934 1 0.26612648 524.76245 526.5341 728.427 819.5291 1 0.2592649 736.2393 566.58264 751.8658 612.3546 1 0.2508157 827.67303 575.706 921.64435 625.12115 1 0.23747528 542.29974 684.9803 697.8317 737.20294 1 0.23438336 573.52124 726.4673 699.126 764.31055 1 0.23177482 863.97174 105.20546 983.9112 222.55064 1 0.21333367 1.0434036 738.4823 90.97991 947.9557 1 0.21073878 141.761 755.64465 340.6081 900.4675 1 0.19654195 87.61762 534.27966 217.75848 806.6831 1 0.19523992 283.08026 483.8698 321.30322 536.30585 1 0.18905036 101.39788 699.9998 346.40466 785.51935 1 0.18361825 108.35701 621.2376 142.8785 727.805 1 0.18028748 108.548904 499.80176 338.65387 829.0332 1 0.17587471 545.8169 666.92444 705.975 713.40063 1 0.1741832 370.80594 793.7748 496.62698 829.24146 1 0.17281756 494.15594 595.346 551.6418 621.16815 1 0.17228137 132.40265 772.80896 265.47797 802.7324 1 0.16192846 211.55936 791.0834 259.82803 877.85046 1 0.15522203 363.6565 789.78033 522.3023 852.82 1 0.14765447 108.10997 637.6003 189.97594 710.15546 1 0.12930954 548.70386 635.3207 712.8771 744.895 1 0.124318965 83.808266 728.7185 329.01428 850.23865 1 0.11295792 728.8035 575.4191 747.6451 611.4449 1 0.112313405 356.56763 488.33875 778.6549 813.80945 1 0.111671045 433.63873 543.4542 957.0452 826.5127 1 0.10462946 96.59215 543.76276 207.84743 654.49274 1 0.10357747 89.80176 645.50146 174.20874 849.204 1 0.103481695 93.18151 717.04266 143.91023 785.2343 1 0.09234699 252.7139 769.4947 312.84848 850.24164 1 0.089704104 918.1666 96.63263 945.15295 133.17885 1 0.08949779 42.34398 666.58026 274.5772 861.89594 1 0.088468045 138.6661 826.84064 351.80865 904.9113 1 0.087018766 5.0582695 630.65283 82.70798 662.53796 1 0.08387406 215.46103 513.7336 284.08743 533.0374 1 0.074838236 886.92053 480.2616 930.223 503.72058 1 0.07222818 116.77951 623.4905 161.15887 728.2357 1 0.07010709 153.25645 633.73694 193.24565 712.00085 1 0.066323474 257.01367 494.0969 319.64746 535.0674 1 0.06631834 326.93954 519.6531 356.4628 624.3286 1 0.06511334 173.12758 732.6646 274.31308 778.4777 1 0.06463265 479.12607 78.413864 878.4308 468.29138 1 0.061394244 427.7521 824.94354 529.05176 951.19745 1 0.061202835 22.818481 613.29346 263.38824 769.2433 2 0.1324865 588.46704 708.98047 674.10596 750.5934 2 0.1284863 886.382 481.16174 930.5899 504.68854 2 0.063393176 205.25525 427.41428 297.73923 530.2713 3 0.070730925 886.92053 480.2616 930.223 503.72058 5 0.18539011 1.4429932 739.4012 83.37524 948.8654 5 0.07802789 50.105576 787.11346 355.69763 1013.77155 6 0.99389786 483.12683 126.908676 705.147 383.0055 6 0.9935468 634.8712 57.666153 856.2843 339.594 6 0.62285024 630.69305 52.50754 836.7714 179.33249 6 0.59858805 473.55383 55.08464 865.9663 396.0478 6 0.0853758 493.22974 134.19794 701.82166 206.51962 7 0.21700448 204.83763 427.21335 297.77063 530.12 7 0.17252849 1.3804207 739.2792 83.72879 950.31494 ,test/0019.jpg
0 0.87691265 438.7342 344.63434 648.873 673.3712 1 0.2245625 438.71695 344.90744 648.1792 673.36633 ,test/0020.jpg
0 0.71819514 366.75012 234.68076 634.1999 795.8142 1 0.5948342 367.41675 235.38263 634.45294 798.4316 ,test/0021.jpg
0 0.29707906 9.876923 424.52432 809.86084 820.9873 0 0.11703037 179.47498 423.44202 703.27985 710.9971 0 0.08173063 26.826416 0.0 999.34534 283.91095 1 0.15775365 14.207642 418.94666 891.7272 834.2009 7 0.19434574 9.876923 424.52432 809.86084 820.9873 7 0.08609573 179.47498 423.44202 703.27985 710.9971 ,test/0022.jpg
3 0.9941498 306.11026 367.88443 740.7556 825.2477 7 0.06753408 305.8172 359.2019 744.6088 822.2101 ,test/0023.jpg
0 0.6752274 708.6791 416.35214 832.78455 627.86365 0 0.6142914 170.5657 7.343918 301.60672 142.706 0 0.15424421 929.25946 440.27597 1019.85504 469.18362 0 0.12051422 403.1385 0.7907257 1024.0 463.30322 0 0.10263106 239.20074 2.301281 301.28027 118.977066 0 0.067390494 0.0 0.0 474.78702 693.3713 0 0.05636876 162.34505 848.3387 201.46107 886.03705 1 0.060546458 330.10303 318.30737 608.5205 644.3344 2 0.9762864 329.23712 317.5567 608.89886 644.0329 3 0.083126664 328.77167 317.62585 608.77625 644.1139 5 0.083908424 171.2953 10.583977 301.40186 142.64825 7 0.9950858 0.0 0.0 471.49176 691.591 7 0.92754096 394.15616 2.951538 1024.0 455.72043 7 0.38992918 171.97107 8.794167 301.59592 142.54895 7 0.3822288 8.266663 0.0 1024.0 678.4452 7 0.2600914 22.044159 0.004211426 341.34808 174.9529 7 0.2533649 0.0 0.0 462.7256 274.6316 7 0.12664142 393.43304 0.22919083 458.9897 52.631 7 0.11039782 244.0472 0.0 300.9538 120.694595 7 0.05110413 290.12152 0.0 471.9967 612.3589 ,test/0024.jpg
0 0.48831147 259.05966 556.3005 626.5773 772.2719 0 0.21286967 479.0089 923.5956 553.4547 971.2927 0 0.117260545 325.87717 757.26587 489.28397 833.47107 0 0.068504214 0.40839386 866.4558 32.653347 940.494 1 0.8419881 259.7049 555.8473 625.86676 772.114 2 0.10256376 146.50336 553.79944 302.45496 643.8613 5 0.3695372 396.95938 515.66376 465.61496 571.0452 5 0.15295863 0.40839386 866.4558 32.653347 940.494 5 0.10741913 479.0089 923.5956 553.4547 971.2927 6 0.07404695 626.3433 349.69543 676.1149 408.71167 6 0.07240508 396.95938 515.66376 465.61496 571.0452 6 0.06323141 675.7172 342.08978 1018.0473 563.5526 7 0.059994295 479.0089 923.5956 553.4547 971.2927 ,test/0025.jpg
4 0.9909378 571.1809 383.66595 690.2781 612.5771 4 0.13579883 522.75836 341.9429 610.7149 599.5631 ,test/0026.jpg
0 0.23360392 659.38794 60.40988 743.8638 167.04399 0 0.19015223 107.549706 483.5941 212.6348 525.94214 0 0.097535536 86.25337 106.14657 392.47192 352.00726 0 0.07078195 0.0 209.1655 64.59033 398.86465 0 0.0630772 658.76514 44.091827 1024.0 376.7262 1 0.05836426 106.25888 429.01038 273.32648 531.23584 1 0.057622563 660.4203 45.843994 1024.0 375.95047 3 0.29542652 86.31363 105.658936 391.9656 352.38397 3 0.088118345 660.4203 45.843994 1024.0 375.95047 5 0.1486924 86.086426 105.48628 392.77737 352.77667 5 0.06947514 107.958145 483.2268 216.57042 525.924 7 0.9995883 528.17004 443.17038 972.8125 753.2887 7 0.99954563 100.95871 416.13116 553.6979 683.4545 7 0.44406667 107.549706 483.5941 212.6348 525.94214 7 0.15530287 106.620224 442.56042 256.85815 529.2995 ,test/0027.jpg
