PredictionString,image_id
0 0.9999145 293.47665 247.09865 803.20056 728.07965 0 0.061431114 23.94992 425.52106 229.67238 527.06586 1 0.13385451 23.216545 427.82498 231.4739 527.4482 2 0.13180037 23.72924 427.5899 230.0476 527.3051 3 0.15848574 23.542397 429.2352 231.39877 527.6045 5 0.7303559 24.056473 426.1808 229.49545 527.4651 ,test/0542.jpg
0 0.88725245 840.7794 187.09082 915.245 353.65173 0 0.09789227 283.7084 320.67023 748.3561 784.19525 1 0.97536737 275.27582 332.23676 751.5495 781.94403 2 0.13918136 274.04257 332.77087 756.2772 780.2881 6 0.058982294 275.94455 319.3194 753.41797 799.7232 ,test/0543.jpg
0 0.09045006 376.557 516.03876 418.38232 585.691 0 0.08751119 488.86206 338.0385 555.38525 386.74908 0 0.06438151 311.1147 543.78906 386.44012 658.5969 1 0.99947983 267.63956 150.62311 807.1216 820.35675 1 0.99893075 949.40686 592.84607 1024.0 939.67993 1 0.8491056 473.60812 281.5553 640.9309 585.10406 1 0.82761085 293.3215 348.70688 474.75333 538.1579 1 0.581265 295.98563 373.94257 512.68524 704.5429 1 0.5188303 481.01056 292.8452 628.4727 390.0641 1 0.5065452 473.3402 258.09833 729.5249 667.6916 1 0.3449354 376.27518 513.4057 419.38535 592.44025 1 0.32951605 331.1962 462.2799 459.45547 662.0311 1 0.25136477 311.1147 543.78906 386.44012 658.5969 1 0.22013572 327.5911 340.24036 636.69995 712.6481 1 0.21865766 488.63745 336.89957 557.6354 385.34512 1 0.11359101 455.86533 345.09756 563.8724 572.9088 1 0.112428434 422.24377 536.11633 457.6034 607.1958 1 0.11172464 433.91046 471.51608 486.9522 604.0596 1 0.10704856 492.96445 344.21933 607.54175 565.60767 1 0.08954529 299.40582 464.84256 388.41583 657.0823 1 0.08895006 292.9458 344.7829 351.0943 436.1488 1 0.08810893 314.92694 265.47128 669.66595 569.447 1 0.083362564 291.95233 347.39062 389.97272 458.56866 1 0.076250926 619.39703 292.19818 652.9189 348.35852 1 0.073840216 285.30856 376.02283 379.7029 716.0962 1 0.07120407 768.33014 2.3062172 856.74945 14.874748 1 0.06795531 498.94604 315.90427 574.8677 384.63577 1 0.06609055 360.12457 478.2059 482.76422 612.168 1 0.061549302 448.68234 509.86755 493.12082 595.3877 1 0.060008556 471.53616 311.1296 607.5185 464.00912 1 0.0559725 389.28537 537.2106 434.6915 600.6117 1 0.055392645 486.6582 303.8928 604.65234 359.01114 1 0.05393726 520.47644 288.21198 631.36084 496.26233 2 0.33898273 422.05075 536.4544 457.75626 606.4224 2 0.23597507 488.35583 340.7588 550.28125 385.22998 2 0.14263384 293.51407 349.42743 474.62173 540.1546 ,test/0544.jpg
0 0.32306835 198.82222 525.39874 261.00647 612.7752 0 0.20812398 375.7758 137.08264 874.1018 725.6153 0 0.054598905 224.19196 503.20486 274.31146 530.82874 3 0.051584724 199.15536 524.88403 260.94934 613.1096 4 0.8159434 385.2946 290.9148 559.1518 722.23157 4 0.13017467 198.71584 524.743 260.7359 613.8658 4 0.052599017 366.23776 141.31671 896.6896 720.513 5 0.9825682 520.9779 623.00366 882.6781 929.8031 5 0.73884666 384.80447 291.52698 559.0898 723.3082 5 0.29513845 198.9265 524.5116 260.796 615.0625 5 0.2732647 307.7383 453.41202 402.2059 578.83905 5 0.2183892 367.66364 139.52988 884.45514 720.85986 ,test/0545.jpg
0 0.20334929 934.97675 880.1382 990.0966 908.9944 0 0.17449112 732.90784 847.50494 865.1128 900.264 0 0.12141633 610.15894 855.4474 985.52234 926.39575 0 0.10359631 279.0626 386.30096 510.73978 464.01727 0 0.080348276 919.8703 830.2558 1021.38055 867.7802 0 0.07665648 48.928772 955.8452 484.2478 1024.0 0 0.06345099 479.37485 858.0188 987.34204 961.4508 0 0.059970926 934.6806 781.0615 1020.30817 916.6809 0 0.058177497 832.85114 827.5315 1022.5008 881.0233 1 0.09165869 934.97675 880.1382 990.0966 908.9944 1 0.08654151 812.1012 306.0374 935.60815 399.36493 1 0.057484593 1001.018 778.6776 1023.3338 816.6925 2 0.8638467 649.24036 262.09573 730.4708 357.9009 2 0.20311636 763.24457 289.6605 858.4831 352.6575 2 0.19850257 811.4897 305.83286 936.2443 400.35062 3 0.8301364 812.16144 305.9681 936.1265 399.30264 3 0.56102896 762.37256 290.6131 857.8219 350.48383 5 0.99828535 732.6098 363.30792 854.4722 575.48975 5 0.99074966 94.96903 283.17245 330.1118 436.75137 5 0.43886203 648.6374 261.89282 730.8199 359.50195 5 0.28268078 762.1752 289.73035 858.13025 351.01617 5 0.2636866 285.60577 385.09827 508.91357 464.8139 5 0.15560813 811.48425 305.93213 936.27466 400.12988 5 0.08264953 117.04736 361.65616 505.34064 459.57962 5 0.05108763 756.80774 332.16113 823.89185 410.04736 7 0.3390946 291.72748 381.91766 507.49994 466.4157 7 0.2548877 78.211334 971.73364 436.56668 1021.94556 7 0.056391127 156.64723 970.4017 416.05023 1001.40717 ,test/0546.jpg
0 0.8825673 0.22382355 309.61438 91.23027 587.6721 0 0.16104776 371.63358 375.22287 429.5919 409.38486 0 0.07716436 388.997 505.25812 430.40594 593.23724 0 0.06628721 331.6225 758.10144 373.7791 774.7062 0 0.053647988 309.41367 595.1753 562.6196 773.1649 1 0.9768022 311.6828 360.49768 737.90924 666.47766 1 0.9736191 307.91327 599.6218 562.72656 771.4592 1 0.9260909 429.28302 239.10188 645.5141 343.6947 1 0.862259 649.693 361.73822 838.2129 528.3655 1 0.81332344 624.25165 197.87451 703.8133 344.9353 1 0.81319726 309.08276 483.3267 487.95892 610.0622 1 0.75900745 278.5039 204.92667 374.36218 329.571 1 0.44530255 317.2049 480.53955 617.04724 661.2522 1 0.32344294 435.57617 552.9816 602.18787 657.9599 1 0.3064655 371.62827 375.62274 428.73862 409.127 1 0.26148582 299.1577 462.3108 667.33875 775.636 1 0.2008544 423.70728 253.57693 670.85754 430.33823 1 0.18115921 585.2162 520.55725 737.422 658.83777 1 0.17477798 617.0995 292.7378 690.77795 342.57428 1 0.11558936 438.36005 572.6364 482.96277 600.5262 1 0.090198785 471.58478 315.79547 648.7718 418.6883 1 0.08898479 447.975 548.16113 500.613 585.34326 1 0.08828281 381.21747 587.39575 584.72516 658.02905 1 0.07879455 443.0632 559.7604 488.58762 595.4044 1 0.0683713 392.85257 511.16675 449.19662 603.31274 1 0.064201206 640.4631 432.6623 698.32916 491.88855 1 0.05505374 381.00027 499.34045 429.00735 595.9751 1 0.054185122 518.1544 221.41077 696.03723 426.71466 2 0.9771553 522.6822 313.04605 654.9041 415.15378 2 0.2898022 626.3377 197.18265 704.07404 343.31302 2 0.2740681 615.1826 304.0416 689.85205 349.31198 2 0.22867642 651.76013 361.0877 844.219 530.7751 2 0.22432555 278.35095 204.87758 374.69604 329.2632 2 0.124949835 441.43787 286.20428 674.2505 430.47113 2 0.10991633 428.89603 239.01613 645.23254 343.48627 2 0.0816743 309.13556 483.44257 488.16016 608.30145 2 0.07118354 371.70114 375.73944 429.5673 408.36536 5 0.11010757 371.35266 375.8637 428.01666 409.89307 5 0.07671813 309.1681 483.15503 486.67755 608.7058 6 0.13447405 651.1059 361.5359 840.85846 529.7781 6 0.06630221 278.4452 204.85956 374.6167 329.56433 7 0.234352 371.62204 375.5571 428.65036 409.13913 ,test/0547.jpg
1 0.85403067 811.64685 340.35638 905.14307 469.70233 1 0.27291027 854.35565 364.20328 905.3615 498.5223 1 0.15832958 819.75806 338.2075 951.87646 522.7982 1 0.15004636 764.7668 281.2566 897.4914 391.362 1 0.12741601 728.7799 175.524 788.23706 256.1033 1 0.104168 757.0658 277.41058 907.50574 481.2041 1 0.0992428 754.209 279.80347 950.69165 593.5767 1 0.08560027 810.25684 353.93732 877.60266 440.0874 1 0.057975728 829.69867 392.61066 905.6595 470.94897 1 0.057029467 873.84045 378.68582 965.2722 528.5541 1 0.053572327 832.5262 342.123 896.32904 384.79492 2 0.15311264 812.6303 342.2225 893.5822 440.35165 5 0.84976083 876.1138 453.61545 951.12463 533.1194 5 0.65595704 858.5352 379.7276 969.2376 605.88306 5 0.27459782 878.0752 399.13428 968.87695 532.3755 5 0.2193262 881.1148 453.30795 964.25275 500.32462 5 0.1706211 768.36774 310.66248 810.11993 391.06372 5 0.1264594 776.57404 383.99042 824.4649 443.21265 5 0.117218524 875.4847 459.37625 929.50104 512.9018 5 0.08009232 897.0736 420.62903 966.9988 490.8791 5 0.0727537 788.1616 370.69238 831.32654 435.82288 5 0.054792013 775.6389 376.4169 823.578 413.56815 5 0.050553583 728.6652 175.15295 788.47345 256.18744 6 0.18367608 729.1386 176.5478 787.4377 255.54823 7 0.9998398 108.41901 348.56174 507.1328 980.42163 7 0.9975197 381.23822 103.91153 877.9506 947.2792 7 0.56544644 857.8423 349.73132 967.8148 608.18097 7 0.3984615 754.209 279.80347 950.69165 593.5767 7 0.39539638 751.8541 272.5275 817.8231 432.24045 7 0.2523079 880.4294 379.39575 969.0588 539.3705 7 0.24331352 755.4812 277.5035 891.47266 399.6235 7 0.20323554 762.99097 280.6721 808.2894 392.6904 7 0.07897864 768.14734 323.6488 812.43884 388.5796 7 0.05179275 392.4756 91.198364 753.17566 662.4918 7 0.05072116 913.7689 398.3477 971.6207 509.33176 ,test/0548.jpg
0 0.4066447 538.627 966.3418 573.11383 983.4772 6 0.93419594 365.94244 340.48425 720.2524 915.09326 6 0.45746276 368.7072 632.94324 719.1701 917.03845 6 0.35339993 427.2309 392.04648 635.606 608.0255 6 0.16681841 383.867 737.10254 659.8735 861.1792 6 0.09084372 390.2586 548.78375 643.17145 749.9926 6 0.090223424 401.23282 329.04843 664.0503 551.7329 7 0.99992776 701.12445 286.20435 1001.89825 885.8054 7 0.99698997 31.114838 106.33682 429.48615 774.30005 7 0.99289614 413.98047 299.08447 638.92395 404.75696 7 0.74615073 55.52632 467.75 398.8565 920.6083 7 0.3130764 366.1059 337.96573 727.3299 908.74243 7 0.14096846 393.3227 330.4728 678.133 503.73288 7 0.10939865 716.1548 750.7134 767.8136 862.8406 7 0.07953778 66.76901 289.8419 769.76135 910.093 ,test/0549.jpg
0 0.08345656 759.57227 56.537712 832.20056 136.09274 0 0.057640668 420.66467 323.67688 664.65186 444.11115 0 0.05604164 172.14066 0.7858658 464.24136 123.28137 1 0.9377107 384.66525 287.5517 768.39087 622.3367 1 0.08994046 775.8894 638.92206 1024.0 1013.68744 1 0.08256362 380.00656 330.0119 685.03955 446.5628 2 0.058203653 384.64923 288.57648 767.84515 623.30884 5 0.15941675 651.89026 176.12814 947.7677 398.10434 5 0.115360685 60.228546 0.70760345 195.97049 110.11969 5 0.05520121 672.08026 47.11664 842.3798 181.45111 5 0.05310626 384.04175 285.90625 769.51917 624.26935 6 0.09019146 384.32977 290.6149 768.1685 622.1575 7 0.97933894 177.52632 0.2717209 463.40735 123.37921 7 0.16131866 776.7701 639.0627 1024.0 1013.7338 7 0.09878585 434.1551 326.83646 661.79803 444.35336 7 0.05191968 496.69928 3.027771 1017.1691 183.72716 ,test/0550.jpg
0 0.1038101 0.2101059 408.08484 187.83453 676.98413 3 0.09244617 189.85028 269.77844 716.74316 849.5891 5 0.9803454 195.061 277.01654 717.6002 849.398 5 0.3502219 247.15308 332.06976 672.5932 673.1593 5 0.13071659 234.62471 108.61328 728.40533 399.50638 ,test/0551.jpg
0 0.3507926 892.97723 0.0 1013.2 211.76694 0 0.06652206 295.1726 361.02542 470.1801 515.3253 3 0.8777864 329.47726 407.01163 886.7534 657.1865 5 0.4216462 329.60526 407.5149 886.75476 656.0774 ,test/0552.jpg
3 0.07719867 262.02972 371.33395 791.1817 694.2693 4 0.6444649 261.0859 369.80447 790.81104 693.9562 5 0.54944855 260.58228 370.54346 790.5337 693.4547 ,test/0553.jpg
0 0.17249864 507.32867 199.47354 606.10297 309.51874 0 0.15961044 608.59485 269.31335 668.31616 312.91864 0 0.12927742 353.85846 310.57422 437.52118 352.55316 0 0.11708719 519.54 183.26442 565.1595 216.87111 0 0.09570121 605.3566 277.51016 641.19476 312.05948 0 0.0939214 504.88168 238.80008 558.7773 299.98734 0 0.055906646 557.1363 291.35446 610.1214 315.55783 0 0.0536019 540.2664 195.54753 584.9826 220.2661 1 0.5704121 482.4016 188.72264 674.84644 305.3645 1 0.45494306 506.89935 197.98024 606.53937 309.60132 1 0.3238062 572.43396 193.69844 673.22473 304.31622 1 0.2832492 187.15086 5.5794983 528.9368 582.3987 1 0.26836735 606.69586 268.86127 669.21356 311.43652 1 0.17627993 363.70007 205.03769 493.1103 301.33728 1 0.15915309 345.93616 273.85236 479.35168 351.02026 1 0.14377649 345.23636 216.63123 612.85474 368.52838 1 0.13879897 469.61557 166.28894 524.38574 265.07022 1 0.123641394 351.54956 304.48483 444.3155 352.04886 1 0.11897649 374.68396 275.9267 467.05762 323.69556 1 0.11005266 9.188431 249.90668 115.11425 778.0997 1 0.09566347 343.87292 189.67961 513.37585 345.4046 1 0.06720052 518.1935 182.78253 568.1633 215.59695 1 0.061264683 0.0 1.875412 198.65128 361.3537 1 0.052719094 0.0 189.89044 44.181145 418.90198 1 0.05226556 194.46918 0.0 468.8391 50.625484 1 0.051258802 0.0 200.46834 70.95744 624.99695 1 0.050057653 0.0 15.011017 230.1819 653.49207 2 0.55829895 507.1012 200.75587 606.06433 308.76974 2 0.07457685 519.8896 186.80402 559.2912 215.35461 2 0.051121954 506.51193 206.60251 567.42926 295.5467 3 0.4301179 270.67523 784.5056 303.30322 829.0344 3 0.051042333 355.72794 308.76834 441.7756 353.5488 5 0.94512904 43.03636 287.31464 224.72505 606.27264 5 0.42109013 13.597359 132.35071 220.44809 727.42834 5 0.26215684 6.0769806 198.9704 124.773544 834.59625 5 0.22137877 606.69586 268.86127 669.21356 311.43652 5 0.09541123 508.2008 195.88022 606.3318 309.53275 5 0.053274762 540.2664 195.54753 584.9826 220.2661 7 0.9982516 327.47418 227.60336 725.8443 972.11304 7 0.2539452 3.686695 168.63892 99.91405 826.0175 7 0.18579176 0.0 203.51297 46.09104 368.81192 7 0.14775041 358.69495 309.6207 441.8717 354.9354 7 0.14638694 416.5563 244.97723 556.89905 387.22418 7 0.13021559 349.88736 269.98608 479.63455 359.7979 7 0.08869 340.62524 253.62341 637.25995 370.55615 7 0.0871817 348.2023 287.27106 447.49863 346.6657 7 0.07753259 332.40198 657.07214 714.04126 979.5521 7 0.071319304 0.0 33.99283 229.90897 655.4679 7 0.06354215 608.59485 269.31335 668.31616 312.91864 7 0.058590483 502.18665 243.22159 549.5835 294.62686 7 0.055701464 23.76083 327.24756 123.58597 724.35205 ,test/0554.jpg
0 0.1353385 228.30774 386.87064 343.97443 469.15952 3 0.993622 223.38187 366.0443 582.57837 711.62537 3 0.9884763 291.59863 252.49161 517.8529 453.17606 3 0.0950781 523.0889 353.97882 568.26154 380.11005 3 0.06803467 227.96631 390.60315 346.44037 469.08398 3 0.053106703 322.63257 342.97144 511.02283 452.11145 7 0.9993074 582.2918 524.44617 811.2513 708.7108 7 0.1265662 228.30774 386.87064 343.97443 469.15952 7 0.05068672 252.27339 414.206 334.49106 465.40088 ,test/0555.jpg
0 0.09597817 326.40213 288.8565 565.08936 456.5597 0 0.095495224 343.01462 290.86966 547.563 376.95694 0 0.07870468 373.1979 295.88596 491.75467 358.02505 0 0.07347591 431.3612 316.9612 505.56848 357.09024 0 0.052925345 778.88257 0.0 865.65247 109.924194 1 0.9994184 256.26782 91.165344 698.5514 637.27344 1 0.15017714 254.03528 82.41672 931.1206 948.38965 7 0.06621795 180.57986 586.7554 275.6671 668.0824 ,test/0556.jpg
2 0.99880683 391.7215 438.3727 758.72577 819.35876 5 0.92603105 665.9016 472.34085 786.48193 834.07935 5 0.101633504 722.4677 480.2032 787.16266 821.3931 5 0.05335862 674.2997 473.61737 720.8882 831.3282 ,test/0557.jpg
0 0.94530964 273.9158 421.1149 778.2444 674.4847 1 0.074793905 268.6976 420.70245 777.6411 674.96027 7 0.060622208 271.95905 420.3544 777.8372 675.8072 ,test/0558.jpg
0 0.53380746 658.6002 583.12115 695.48914 634.53815 0 0.24511227 272.3435 335.7901 692.9132 833.0461 1 0.13246703 658.56903 583.44855 695.668 634.56854 3 0.42323792 270.0741 350.9333 696.2849 833.6485 5 0.54770714 271.2086 341.98502 694.844 832.27637 ,test/0559.jpg
1 0.7805211 110.128586 313.14188 195.45747 425.2333 1 0.6086011 112.61345 390.1841 186.39195 422.40628 1 0.50622094 108.26402 347.30328 190.91084 403.60883 1 0.4140769 108.01603 345.03748 191.17642 475.60474 1 0.39254653 181.53119 598.8335 424.00024 924.4397 1 0.37882766 111.451324 308.64536 174.71555 358.21915 1 0.36171263 153.57129 322.4838 191.21887 354.02536 1 0.31293744 183.90402 603.02277 640.3501 879.64545 1 0.28819945 142.44952 408.23767 189.68295 485.9558 1 0.18610299 111.3206 327.9662 193.22072 364.86407 1 0.16897924 111.350075 395.82352 189.98132 442.4553 1 0.14382614 147.1924 315.03186 177.58983 354.83966 1 0.11949928 195.37842 611.3505 361.3598 840.2038 1 0.119283766 134.93884 321.77795 195.0893 397.15546 1 0.10419167 102.65276 298.66046 209.14545 515.5745 1 0.08944486 112.24602 376.69028 190.61174 401.72647 1 0.089408785 142.06142 336.62924 196.70699 358.57193 1 0.06153707 90.7658 133.8226 258.93054 360.49622 1 0.050548747 120.23248 341.16434 199.29169 375.34512 5 0.8909843 333.34985 776.3049 681.34546 1024.0 5 0.21366026 184.25015 597.3906 703.0631 889.46545 5 0.16227722 287.09705 639.8101 757.95935 1024.0 5 0.077644765 174.85556 580.00085 436.53275 935.0303 5 0.07160585 292.27667 630.1199 576.39124 893.8247 7 0.9998147 161.50085 75.622925 905.86414 747.684 7 0.12113143 713.6721 468.79846 1024.0 735.5596 7 0.061993197 214.18137 607.79614 733.1936 765.9326 ,test/0560.jpg
0 0.106685154 0.0 18.778687 265.50772 811.53735 0 0.089243665 1.7501831 478.82056 98.71967 783.96533 1 0.063654445 0.2533455 482.20074 96.117355 771.66876 3 0.9799226 209.51486 40.5347 825.1443 982.7206 3 0.33086285 410.97287 253.96823 745.4691 418.20132 5 0.77758485 0.0 14.175232 298.37384 861.6879 5 0.34620205 412.5063 255.87125 744.6158 419.5768 5 0.16866247 215.2829 39.944702 825.5927 982.4591 7 0.35348356 88.97852 0.0 241.07025 334.50272 7 0.07759988 0.0 484.43964 97.79612 772.11884 ,test/0561.jpg
0 0.19358309 262.598 580.5869 906.95825 854.1199 0 0.088267654 586.1659 629.2982 853.6522 712.5449 0 0.059205074 36.669144 821.38794 316.66217 1024.0 0 0.050770253 794.8094 551.9456 1024.0 795.2226 1 0.5474963 268.33557 567.2999 1024.0 860.4857 1 0.13460445 29.660645 822.6112 316.8262 1024.0 5 0.11899903 184.8291 285.82028 690.042 592.5127 5 0.08822301 586.1659 629.2982 853.6522 712.5449 5 0.08517169 255.98392 567.8671 1024.0 863.4538 7 0.9266356 38.783066 820.4441 316.99103 1024.0 7 0.5145784 183.22273 284.05237 690.25745 598.4249 7 0.38392833 267.84494 570.3152 1024.0 860.5989 7 0.11927569 227.3428 289.82034 1024.0 848.3959 ,test/0562.jpg
4 0.07531095 182.59998 184.27502 872.0989 764.367 5 0.9374944 181.80896 183.93433 875.2577 763.71985 ,test/0563.jpg
0 0.7811262 272.20306 403.77808 838.2032 792.7245 0 0.57484347 826.6374 936.68445 954.20856 965.3224 1 0.05108825 826.6374 936.68445 954.20856 965.3224 2 0.25734517 273.9667 402.5827 838.81116 791.30853 3 0.05185655 273.7716 402.11523 838.9647 792.3677 5 0.18150003 272.12564 402.62448 839.60535 791.6715 7 0.14083679 273.884 402.20026 838.6643 792.6734 ,test/0564.jpg
0 0.23863962 0.0 2.8718567 756.36304 969.3241 2 0.9993617 516.19653 390.28497 740.33997 903.87665 2 0.3475372 505.2306 340.88635 748.5657 445.63818 2 0.20619592 509.60944 414.4019 743.8355 499.67776 2 0.16014963 503.1648 395.89072 749.5748 446.85544 2 0.090154134 506.9548 421.12106 741.1489 455.19833 2 0.086396806 508.41437 361.25677 748.77094 532.6696 5 0.79342675 505.8175 341.24142 750.41833 443.3383 7 0.99946874 947.0106 538.53876 1023.77563 824.5745 ,test/0565.jpg
0 0.12524457 750.21857 622.92474 874.3527 805.18866 5 0.995624 351.84747 366.85828 577.9964 632.88446 5 0.14583513 684.56525 615.7663 761.6767 838.21686 ,test/0566.jpg
0 0.19040714 184.28897 151.02664 888.5504 769.8109 0 0.07132943 141.58282 486.09808 210.26761 870.6755 1 0.107796974 177.66733 152.14523 883.7396 770.91345 2 0.56863576 182.59576 149.7391 886.21014 773.91785 5 0.77259314 137.65616 488.3645 193.82181 868.3314 5 0.054498434 180.38959 148.21826 890.02655 774.2298 5 0.053827252 139.4256 523.1608 169.1723 867.91327 7 0.50198984 182.36722 150.39954 885.8718 773.4342 ,test/0567.jpg
4 0.75768274 180.75516 399.51282 721.49023 742.34424 4 0.67064106 254.8982 516.7268 836.5945 870.2173 5 0.29667008 136.31076 396.9886 827.00024 876.87616 ,test/0568.jpg
0 0.09290836 323.7874 583.5593 398.69623 668.55896 0 0.05495966 624.76025 433.57425 1016.18884 984.1029 1 0.98777103 0.0 627.4752 45.332203 751.70374 1 0.98738843 290.25598 278.15924 824.19385 649.6062 1 0.98273534 215.02887 570.63806 798.70416 929.61694 1 0.9284396 365.18048 590.0747 526.668 713.15845 1 0.8452618 340.21954 589.64795 757.34357 802.9132 1 0.8436356 323.4996 583.9834 399.12546 672.1566 1 0.58360237 359.5005 710.42505 723.62427 770.1089 1 0.5426078 318.85074 669.65186 373.52994 725.93677 1 0.42335007 778.4456 399.91098 825.7796 448.6212 1 0.2632527 364.4045 586.7405 406.8569 708.3773 1 0.2561504 317.92996 621.1117 372.77927 760.197 1 0.25254914 364.73145 660.27264 776.4536 765.81635 1 0.23537865 736.90643 501.505 783.8016 626.328 1 0.22143342 428.30865 677.9489 503.65485 711.4174 1 0.21378781 278.52625 676.7014 753.7411 865.5925 1 0.2064413 417.08496 599.0018 517.8221 688.946 1 0.1913505 357.65662 660.4891 380.57788 705.1298 1 0.18723899 315.62207 441.5763 752.8887 754.0292 1 0.17192295 479.6117 584.13055 769.063 748.2004 1 0.15795578 320.40225 556.75836 383.0892 724.0428 1 0.15209247 356.47043 583.3007 637.71533 733.8272 1 0.1497406 414.748 646.95593 515.85443 704.5122 1 0.1425323 774.45447 317.24994 842.276 456.3058 1 0.1419357 375.32306 717.6301 697.82745 749.7538 1 0.13362327 329.2681 634.29755 370.63052 717.2504 1 0.12176932 336.71503 717.2916 700.8122 810.3677 1 0.11863429 344.7868 652.81445 372.8214 700.7418 1 0.11665686 302.70563 540.9104 774.597 679.9287 1 0.110450946 353.23538 638.562 376.80313 710.67004 1 0.10883453 719.5557 579.3924 755.043 622.8155 1 0.10058009 359.02 658.26855 406.80838 710.8706 1 0.08437734 798.35254 339.56287 846.8734 420.56653 1 0.081038244 327.1035 637.49 364.07028 675.338 1 0.079907075 397.8199 666.2832 507.67554 712.5929 1 0.07816709 686.2709 275.773 849.9641 619.09894 1 0.07753813 360.89865 592.5762 387.92374 701.94604 1 0.07481412 237.81354 550.6908 389.8686 768.6062 1 0.07008473 318.8849 613.421 357.75684 676.68335 1 0.06499778 791.64923 350.56693 830.92377 440.49734 1 0.06325361 730.4491 555.9615 759.95276 624.49884 1 0.05616535 445.47052 638.3427 515.97736 689.892 1 0.054497898 321.6988 649.24097 367.83783 684.76746 1 0.052147202 479.3157 590.9553 693.0696 700.272 1 0.051380765 468.12244 679.91846 504.9068 704.8098 7 0.077120654 348.87488 589.4853 527.70013 713.3029 7 0.074581094 368.4242 589.5006 413.57733 709.38293 ,test/0569.jpg
9 0.9993698 563.2063 304.26303 979.4758 555.72235 9 0.99505746 17.240143 485.99896 547.0786 767.4777 9 0.9940566 518.07996 537.37964 926.0829 912.1725 9 0.9860757 30.444183 218.12143 539.8013 494.85574 9 0.7404581 25.198334 229.50018 544.60254 757.6672 ,test/0570.jpg
