PredictionString,image_id
0 0.1811326 285.41388 824.0182 342.9699 858.56616 0 0.16841128 889.78595 606.1429 947.841 672.3145 0 0.15818262 32.8201 663.00415 336.90732 842.2422 0 0.15248077 250.57846 11.037842 504.04984 160.55003 1 0.11551347 32.8201 663.00415 336.90732 842.2422 3 0.32131466 92.62172 597.72253 450.0553 717.4247 4 0.9987104 205.0674 317.86658 658.0563 474.10822 4 0.8257083 98.2406 597.7967 447.4986 717.9826 5 0.14383006 83.45851 599.4793 452.11847 717.3443 5 0.08668783 24.966782 607.3552 415.58167 927.44495 7 0.7123013 3.4539032 851.4665 352.97156 1024.0 7 0.64338917 145.90378 880.6236 455.88565 1022.60785 7 0.60247296 31.873291 660.99603 357.74652 856.55133 7 0.24974482 14.512878 580.11957 430.1517 1004.2692 7 0.18765338 255.00789 761.4761 416.06982 851.40515 ,test/0010.jpg
0 0.15064521 0.109996796 535.9972 48.284016 779.8179 0 0.14011963 2.084694 461.68466 204.5151 776.12744 0 0.13519439 0.9303589 927.5913 156.27809 1020.8042 0 0.067182586 2.9749146 417.31256 361.33588 835.33246 0 0.061412603 716.5906 326.87735 915.80005 463.25223 0 0.059888374 671.13434 253.25006 765.6241 318.7666 1 0.36943573 0.9452133 926.3543 156.31223 1019.9703 1 0.20237924 5.21286 154.5267 525.1647 748.2195 2 0.863991 716.67505 326.69162 915.84534 463.14615 3 0.8011657 621.2307 309.42667 766.9905 462.97684 3 0.31194496 611.9497 259.88278 770.7196 351.25674 3 0.07779457 716.5906 326.87735 915.80005 463.25223 4 0.33127782 569.6861 796.63074 928.0035 1024.0 4 0.33019438 695.92554 706.5819 981.54785 1024.0 4 0.09163291 509.40234 689.34094 847.82153 1024.0 4 0.06189713 672.9164 419.8111 889.7085 574.92957 5 0.99668807 810.303 263.82922 1005.33997 401.14276 5 0.97675186 673.7664 419.78223 888.5101 580.6868 5 0.95848644 474.62775 353.6692 1018.76166 725.5742 5 0.95015544 469.34644 114.76707 775.39465 340.25476 5 0.90816975 0.0 504.31226 978.6908 1024.0 5 0.56355363 281.7938 504.7229 494.24307 667.6974 5 0.53235567 75.997375 638.0899 603.2074 836.84906 5 0.36857396 600.1542 249.58029 776.21655 343.23312 5 0.33445936 509.40234 689.34094 847.82153 1024.0 5 0.3293841 621.622 287.46057 768.1502 471.6278 5 0.30212244 212.6693 493.72925 609.7858 1024.0 5 0.30201066 20.711979 697.17267 103.4337 929.6934 5 0.2940017 32.869507 482.91397 565.6106 815.67993 5 0.25669512 0.36712646 145.4154 617.4576 844.3158 5 0.23636682 425.69885 320.45486 1013.8264 1008.08716 5 0.22963218 480.34625 141.93634 910.72076 822.0342 5 0.17570423 0.0 740.84735 39.238914 929.74335 5 0.17033118 372.51166 616.40625 965.0175 1024.0 5 0.14540441 716.5906 326.87735 915.80005 463.25223 5 0.13698678 697.61346 191.08739 757.96515 242.30064 5 0.108613744 334.33786 508.856 468.50858 575.7462 5 0.08513722 671.13434 253.25006 765.6241 318.7666 5 0.08409168 600.3872 180.38889 767.2174 326.86212 5 0.07903277 616.2597 692.3518 1007.8647 1024.0 5 0.07369895 101.27133 329.64703 539.8196 698.9593 5 0.05189572 663.5004 343.4626 1001.87164 891.0423 6 0.8459715 3.6178894 163.73184 526.5515 737.67346 6 0.1303479 135.51697 336.74393 534.2688 698.1221 7 0.6484999 0.17835045 534.91364 47.14894 780.284 7 0.17036174 0.0 740.84735 39.238914 929.74335 7 0.089265995 671.13434 253.25006 765.6241 318.7666 7 0.07202952 66.26944 452.1122 627.4219 998.7959 7 0.06801831 615.86316 250.75723 772.02893 349.76852 7 0.055306856 716.5906 326.87735 915.80005 463.25223 7 0.051592607 334.6046 503.74545 466.25 574.4145 ,test/0011.jpg
0 0.9987207 284.4368 413.6585 548.3428 794.04034 0 0.11083921 193.37733 705.7875 307.54736 800.2123 ,test/0012.jpg
0 0.16703176 458.64594 397.61322 811.29974 471.74457 0 0.098937884 630.49005 405.57697 750.7463 488.61444 0 0.07418955 508.31915 412.28568 645.76996 456.48636 1 0.9972257 213.28314 487.0296 523.3523 798.3808 1 0.9769405 385.39154 309.35046 876.1386 649.1967 1 0.8616277 186.90668 377.71957 484.10474 492.72012 1 0.69035953 488.9263 633.84283 546.43024 673.47565 1 0.6237385 186.64459 496.97168 239.66638 667.9398 1 0.39350736 192.62178 510.07147 236.51616 591.02374 1 0.24374901 193.82439 473.56656 486.2508 511.5449 1 0.19856006 233.89038 348.04102 291.489 397.67896 1 0.179044 181.38739 357.68365 563.4727 678.4819 1 0.17782144 218.23776 469.68686 493.20163 493.0211 1 0.16859248 486.5748 625.637 542.3584 638.3117 1 0.14937958 193.79622 512.574 215.23409 587.8009 1 0.11420663 463.4493 488.87354 558.6154 624.90173 1 0.11034535 183.92561 478.7483 441.2052 530.9572 1 0.10908159 209.38847 478.43277 312.69867 511.31796 1 0.10869852 179.9733 482.76862 442.85416 681.8886 1 0.09510844 486.86545 638.99347 503.85843 703.8383 1 0.08984998 492.1122 652.65796 544.8934 675.76306 1 0.08936 184.91174 489.24728 312.34998 671.2367 1 0.08257155 168.97885 404.35754 515.2218 563.414 1 0.07936455 203.05656 520.5132 234.66121 555.3208 1 0.07082672 484.03238 673.1264 506.55423 703.8896 1 0.064371936 176.1947 321.92935 832.71533 533.39844 1 0.06115662 211.64005 475.28958 402.629 502.2314 1 0.057209283 379.77478 492.0174 503.4488 721.62885 1 0.053937707 163.92953 504.4621 233.2351 554.5308 1 0.053713765 161.20428 504.60428 223.8753 522.33466 1 0.051795095 211.63062 300.9798 831.0808 776.2359 1 0.051391408 213.54324 479.3976 357.69064 495.21024 ,test/0013.jpg
0 0.2941418 0.0 267.65573 127.35533 339.88412 7 0.99579775 18.18576 275.2852 843.9944 893.7803 7 0.99433845 9.298416 128.17151 444.4273 368.14908 7 0.83694077 4.1632233 535.808 342.05615 833.5792 7 0.5164512 22.558334 265.26 450.87085 636.5422 7 0.083647594 315.92197 209.9646 448.37936 320.12323 ,test/0014.jpg
0 0.1285694 166.31187 800.5748 285.96136 886.40063 7 0.9998374 294.23022 227.37036 784.4227 812.47546 7 0.88130754 166.60863 801.53 287.9891 889.36487 ,test/0015.jpg
0 0.18365861 53.93109 77.30332 391.72437 247.21866 2 0.99237484 303.96814 377.9588 703.80927 755.16205 3 0.19424666 843.3565 152.74846 1024.0 315.22003 5 0.05685658 843.6667 152.58531 1024.0 315.29608 ,test/0016.jpg
0 0.051751565 93.790985 64.01431 936.4651 933.6548 1 0.24461702 84.89792 64.27756 941.7239 918.947 3 0.10835948 79.700165 63.32016 942.7401 914.068 5 0.751657 78.20346 67.07037 945.64294 916.55316 ,test/0017.jpg
0 0.9958133 611.4226 359.7768 764.41907 492.42725 0 0.811593 460.33997 406.15424 727.0038 643.5932 0 0.8069485 195.60074 168.45917 645.33215 416.463 0 0.38858575 696.0018 521.836 958.57587 736.36163 0 0.28470573 450.24152 371.72113 905.7574 730.6838 0 0.24538934 490.22498 490.87878 963.0537 786.14197 0 0.1315584 165.64255 148.96121 1018.3096 832.85913 0 0.11095961 422.6532 234.41556 793.8959 680.0936 0 0.10690102 226.41779 160.16837 641.7404 700.1754 1 0.065662734 163.55295 141.8985 979.0349 830.02936 6 0.96410066 170.39133 138.5134 976.5056 829.8828 6 0.08186845 174.26494 159.4868 652.41815 568.89624 7 0.07126615 462.33026 402.9646 718.2336 636.8657 ,test/0018.jpg
0 0.17871928 457.45798 917.94147 481.19437 973.0782 0 0.11975397 560.3623 607.7899 713.0398 658.75903 0 0.10730706 506.12433 296.31467 743.6685 464.57376 0 0.10092169 360.0531 838.3233 483.70215 868.85114 0 0.08992047 456.9413 953.6129 482.29587 973.9757 0 0.08616409 465.7331 946.0839 523.4384 974.26654 1 0.99535275 744.5743 118.22505 982.8139 477.2411 1 0.98545015 348.22678 411.42255 534.63226 675.90985 1 0.9801087 757.12683 389.08633 945.72156 515.7024 1 0.9752525 470.31708 276.38113 771.4322 647.7738 1 0.97522575 683.65094 574.3615 945.48627 813.4831 1 0.9748253 205.00044 503.24747 331.9876 740.32544 1 0.9747774 741.0539 459.31558 951.9931 607.3042 1 0.96582484 1.0491371 626.4183 126.33653 750.61774 1 0.9585007 357.92456 581.2385 554.2153 817.9938 1 0.92115384 670.6518 765.3817 939.05707 932.70984 1 0.88273317 703.3739 573.3912 932.37244 672.47064 1 0.856692 705.3126 781.0576 881.7334 839.5321 1 0.8538586 1.5526657 417.78 219.58118 608.4702 1 0.8290195 144.47725 752.91364 341.6543 903.04 1 0.81703186 88.24726 536.8097 211.1337 638.297 1 0.8003091 132.72786 671.94135 354.9281 951.18524 1 0.76797867 111.45953 626.9664 212.9154 784.8674 1 0.7620215 544.2597 702.77484 702.236 778.92194 1 0.7587248 516.79065 720.03973 674.9895 873.04767 1 0.7134379 359.47675 824.23785 532.92145 1020.554 1 0.7128102 383.97153 796.7972 495.36722 831.71173 1 0.68008965 476.52643 289.26202 770.2653 478.03864 1 0.659397 716.0692 564.85486 754.0083 623.27026 1 0.56776834 364.4563 840.42694 526.72516 927.41534 1 0.5308501 544.0576 617.6676 709.46484 739.48926 1 0.454194 357.94916 877.37213 531.77704 972.8885 1 0.4321691 127.088554 653.2403 181.46143 725.18353 1 0.39396912 859.2572 101.67372 981.92175 224.25188 1 0.37265915 146.34668 706.7833 342.34872 781.1533 1 0.3532255 207.44794 514.40845 318.45148 580.9131 1 0.34096196 734.23834 565.1797 754.4328 616.8273 1 0.32768512 562.57654 575.7489 733.82666 654.07764 1 0.3037597 888.40967 479.79944 928.46606 506.77655 1 0.28526586 558.01056 607.09985 712.9516 664.2521 1 0.27843988 216.36154 509.41425 285.46533 531.9234 1 0.27193314 359.72623 833.22656 505.73422 869.2543 1 0.27030954 0.0 582.64655 96.59575 659.7133 1 0.26041517 139.98744 792.7023 227.2336 882.9429 1 0.25320423 205.16908 430.90198 301.40225 530.71533 1 0.22386277 478.80753 849.9153 528.19275 910.81616 1 0.2085057 438.20328 903.89606 533.1357 967.4344 1 0.206791 470.7884 944.8652 526.0524 974.0704 1 0.20359217 365.68628 734.8925 529.2807 968.22723 1 0.19760427 926.9794 441.8374 946.0199 489.93243 1 0.19647913 497.5388 416.46686 509.8937 454.51978 1 0.19334836 715.1818 592.434 750.19965 622.8852 1 0.18963194 368.7083 792.2274 509.4673 852.4171 1 0.18499738 357.80377 914.14136 481.4557 1018.53406 1 0.17549793 731.99994 297.30652 956.9191 686.78766 1 0.17285937 456.9413 953.6129 482.29587 973.9757 1 0.17051497 500.6525 853.19244 527.90094 903.9993 1 0.16683663 529.87177 574.88055 548.45245 619.98285 1 0.16568282 152.09187 863.54083 319.67902 904.06744 1 0.16015515 829.31586 571.67725 925.14374 629.29333 1 0.1567891 911.79895 93.59799 934.14294 128.42912 1 0.15297002 129.65186 605.34796 330.29504 797.53754 1 0.150016 914.6326 389.52917 944.96686 449.33936 1 0.14666931 925.19116 442.57507 961.463 565.8685 1 0.14337 358.57303 912.3786 482.56412 953.37897 1 0.13744351 79.62897 540.7063 214.46259 779.5901 1 0.13692752 393.75018 821.4119 524.3113 854.8099 1 0.13431706 376.9433 1009.6603 414.7666 1020.7328 1 0.13250552 435.73917 849.21234 524.1461 921.51556 1 0.12881227 19.570251 514.09045 216.16031 679.714 1 0.12731695 471.81125 903.3193 529.70154 920.4881 1 0.12455922 517.5932 587.2162 548.84686 619.44495 1 0.116424374 115.95563 654.31604 139.33061 729.29004 1 0.11440011 890.05963 389.66983 946.8503 503.74918 1 0.11301837 141.78638 487.72858 344.3641 901.9183 1 0.110049434 375.06512 959.5873 461.93396 1020.3424 1 0.108652845 11.459461 612.13025 108.75641 672.3928 1 0.108169876 1.0379944 583.8452 205.48352 764.40295 1 0.104615405 859.49963 101.53865 982.31274 369.2669 1 0.1019649 919.4527 577.28375 950.95575 605.4555 1 0.10042962 361.549 925.9278 438.25476 942.5369 1 0.0988503 180.05838 727.74646 326.42914 775.5432 1 0.09757843 90.95312 723.1884 148.77408 843.466 1 0.09528317 365.5218 934.1369 439.86755 952.99225 1 0.09369353 67.50299 583.7485 92.23912 622.6066 1 0.091445036 267.63028 756.3427 328.1661 774.2271 1 0.089006655 450.14966 831.23627 504.4297 853.144 1 0.08818106 502.88754 595.9037 538.711 618.4562 1 0.08665114 521.3147 569.68 541.5785 613.794 1 0.08474619 491.15027 944.3488 530.17523 964.7923 5 0.7334372 137.03598 837.39844 348.17657 987.25037 5 0.14183523 1.8517303 740.02344 76.517235 952.3998 5 0.11374032 361.71143 861.4657 493.18878 926.7837 5 0.10702179 0.0 585.66064 90.73378 654.8148 5 0.10400684 545.30945 703.0607 701.6583 773.9432 5 0.096505255 133.22777 668.7485 355.90204 980.8099 6 0.9968821 479.21655 134.4841 706.4675 381.49747 6 0.9959751 637.6584 57.389404 856.4958 342.6832 7 0.82814986 204.32745 432.2825 301.97513 529.9662 7 0.12956499 546.55444 702.91595 701.47107 776.3355 ,test/0019.jpg
0 0.060426366 439.23367 345.9112 649.0604 671.8381 1 0.9795028 439.2477 345.65558 648.5035 671.48535 ,test/0020.jpg
0 0.9028263 372.3266 246.21918 633.9905 785.72955 1 0.47513998 373.29126 239.70697 633.7023 785.94574 ,test/0021.jpg
0 0.97390103 134.93771 411.05945 711.0885 839.1162 0 0.55342144 942.6711 921.8213 1024.0 1023.8806 1 0.46612534 942.4817 921.8051 1024.0 1023.90265 1 0.07120281 144.75803 413.64764 712.1843 837.99835 ,test/0022.jpg
0 0.53722167 537.7694 790.45233 599.3519 855.66 3 0.99986947 308.18652 357.3692 746.5856 835.9964 5 0.10928109 539.02075 789.7991 599.1948 851.4584 7 0.112319924 538.5806 787.6471 599.1567 853.96326 ,test/0023.jpg
0 0.9309104 174.6116 3.0738144 303.15802 141.73572 0 0.72899914 157.40714 839.9295 229.6586 891.6535 0 0.07094837 235.28165 0.0 302.60562 85.00867 1 0.23618077 322.91547 325.6724 608.5199 644.496 2 0.7304193 322.95758 325.32782 606.44916 643.7508 3 0.06474008 323.13028 325.46924 606.3441 644.07965 5 0.2501741 322.8061 325.0782 605.6453 643.0134 7 0.99982554 1.2091522 0.0 473.5395 692.59106 7 0.998415 427.07376 0.32717896 1017.3862 482.40973 7 0.58067447 685.552 402.3401 830.3009 636.18677 7 0.4035468 0.0 3.0265503 1012.29553 687.41034 7 0.24559222 294.40964 450.15167 358.1387 644.2281 7 0.17354146 321.46402 325.41266 608.2329 644.8862 7 0.07639699 3.9776688 0.06183052 139.53702 48.116737 7 0.073124684 173.1576 2.9821625 303.70895 142.71758 7 0.06981356 521.62506 285.63104 845.7702 644.7825 7 0.06623527 358.10608 193.52634 1001.8711 624.6572 7 0.061947245 313.66425 405.54114 370.84265 657.25977 9 0.075425945 175.10376 3.7181015 303.2684 142.13892 9 0.053690407 235.28165 0.0 302.60562 85.00867 ,test/0024.jpg
0 0.9994311 249.95941 552.4527 632.5443 774.0002 0 0.64408064 326.64545 756.4284 490.53558 835.2287 1 0.07424868 694.0786 493.4008 1018.5432 1015.3114 ,test/0025.jpg
4 0.9998204 572.716 399.58472 688.58307 621.5187 ,test/0026.jpg
0 0.25571123 706.9591 31.250824 1017.8706 356.04907 0 0.21192037 105.10843 487.80466 199.99307 526.79114 0 0.17015982 742.97797 31.333351 1018.6811 206.29364 5 0.100755826 837.2117 628.71497 903.1367 696.3937 7 0.9997546 95.86995 417.0779 581.21466 684.8054 7 0.99924123 546.477 441.33658 970.64215 754.7599 7 0.7901067 105.02667 488.13184 201.50546 526.6646 7 0.22871497 558.75476 442.3782 625.17834 467.24673 7 0.062401388 101.99819 427.39407 274.27313 538.03625 7 0.059961043 952.5873 183.9437 1024.0 363.8981 ,test/0027.jpg
7 0.9995889 462.81604 482.02625 706.7843 704.07166 ,test/0028.jpg
0 0.7076959 440.45044 273.1492 496.20966 324.41867 1 0.20954855 269.59384 498.516 708.1666 841.2479 7 0.99482936 250.70062 497.30902 752.32135 841.51324 7 0.9940116 205.8146 436.54306 413.44852 626.03357 ,test/0029.jpg
